ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
0,1.0,4,14,48,50,B6,Regular,983,R52
0,0.71,11,2,41,50,B12,Diesel,402,R82
0,0.2,6,2,27,95,B1,Diesel,286,R24
0,0.08,9,14,36,68,B10,Diesel,54,R53
0,0.82,9,21,40,54,B3,Regular,167,R52
1,1.0,6,6,78,62,B2,Regular,614,R24
0,0.03,8,0,65,50,B12,Diesel,202,R72
0,0.08,6,13,35,72,B1,Diesel,1326,R93
0,0.06,7,4,60,50,B1,Regular,27000,R11
0,0.37,6,7,41,50,B2,Diesel,102,R54
0,0.05,5,0,35,64,B12,Regular,2377,R82
0,0.38,6,4,39,57,B12,Diesel,1729,R74
0,0.5,10,5,55,78,B12,Diesel,4998,R11
0,1.0,13,2,58,50,B13,Regular,115,R82
0,0.75,5,12,22,90,B2,Diesel,481,R93
1,0.53,7,14,39,62,B11,Diesel,36,R54
0,0.03,7,14,27,90,B6,Diesel,282,R24
0,0.32,6,4,35,50,B2,Diesel,185,R91
0,0.34,6,2,38,50,B1,Diesel,824,R91
0,0.49,8,15,61,50,B10,Diesel,1313,R24
0,1.0,5,9,30,72,B2,Diesel,1313,R24
0,1.0,8,8,37,60,B1,Diesel,56,R24
0,0.08,5,3,50,50,B4,Regular,824,R91
0,0.92,7,12,30,50,B2,Regular,143,R82
0,0.07,7,4,24,100,B1,Regular,1313,R24
1,0.32,10,0,29,71,B12,Diesel,56,R11
0,1.0,7,8,61,50,B2,Regular,647,R41
0,0.08,8,4,44,50,B6,Diesel,316,R82
0,0.12,7,11,42,54,B12,Regular,562,R54
0,0.12,5,1,40,57,B12,Diesel,388,R93
0,1.0,4,8,63,50,B6,Regular,1314,R24
0,0.91,5,8,23,72,B3,Diesel,1006,R93
0,0.39,8,5,28,90,B2,Diesel,726,R91
0,1.0,7,11,49,50,B2,Regular,165,R53
0,0.09,5,7,23,85,B2,Regular,220,R24
0,0.03,6,10,43,50,B2,Regular,186,R24
0,0.49,5,0,38,50,B2,Diesel,65,R26
0,0.08,7,1,55,50,B1,Regular,16284,R11
0,0.04,6,0,56,50,B12,Diesel,74,R73
0,0.51,5,1,40,50,B12,Regular,1955,R94
0,1.0,5,10,60,50,B4,Regular,658,R93
0,0.05,6,3,54,50,B12,Diesel,84,R22
0,1.0,7,13,57,50,B11,Regular,473,R53
0,1.0,4,4,42,50,B1,Regular,27,R24
0,0.38,7,5,41,50,B10,Diesel,170,R91
0,1.0,6,5,50,50,B2,Diesel,192,R24
0,0.41,11,10,45,50,B1,Diesel,27,R23
0,0.38,7,7,62,50,B2,Diesel,167,R24
0,1.0,5,14,62,50,B1,Regular,81,R24
0,0.71,6,8,35,50,B2,Diesel,17,R24
0,1.0,5,7,44,50,B5,Diesel,33,R24
0,1.0,5,0,45,50,B2,Diesel,329,R31
0,0.95,7,2,58,50,B10,Diesel,4220,R11
0,0.05,4,3,53,50,B12,Diesel,2521,R31
0,1.0,6,3,72,50,B1,Diesel,98,R82
0,0.24,7,10,71,50,B1,Diesel,213,R74
0,0.27,9,10,34,72,B3,Regular,1054,R24
0,0.72,11,15,74,50,B1,Regular,102,R53
0,1.0,4,8,84,62,B1,Regular,730,R93
0,0.96,4,1,53,50,B12,Regular,9307,R82
0,1.0,4,9,70,50,B1,Regular,115,R24
0,1.0,8,17,52,50,B11,Regular,4116,R24
0,0.98,8,13,67,72,B2,Diesel,3317,R93
0,0.49,5,11,44,100,B2,Diesel,483,R91
0,1.0,7,7,57,50,B4,Regular,473,R53
0,0.45,4,0,52,118,B12,Regular,820,R41
0,0.5,4,0,63,50,B12,Regular,237,R93
0,1.0,7,2,68,50,B12,Diesel,4128,R52
0,0.71,4,10,62,50,B2,Regular,682,R93
0,1.0,8,2,55,50,B12,Diesel,1313,R24
0,0.92,7,7,65,50,B11,Regular,983,R52
0,1.0,4,11,44,50,B2,Regular,99,R24
0,1.0,4,6,36,50,B6,Regular,33,R26
0,0.02,8,15,26,90,B2,Regular,27,R24
0,0.11,6,2,75,68,B1,Diesel,51,R24
0,0.36,8,4,61,50,B12,Diesel,18,R93
0,0.21,5,0,45,50,B12,Regular,12,R91
0,0.08,7,7,29,80,B6,Diesel,10156,R11
0,0.95,7,10,38,50,B1,Regular,4427,R11
0,0.0054644808743169,7,0,42,50,B12,Diesel,473,R11
0,0.24,4,1,51,95,B12,Diesel,631,R93
0,0.53,10,2,55,50,B12,Regular,14368,R11
0,0.08,7,9,32,50,B2,Regular,4059,R23
0,0.33,5,9,38,68,B1,Regular,1326,R93
0,1.0,7,6,38,50,B5,Regular,203,R41
0,0.55,8,13,35,64,B1,Diesel,197,R52
0,0.49,6,7,30,57,B2,Diesel,58,R24
0,0.74,6,13,25,132,B5,Regular,2740,R22
0,0.46,14,15,44,50,B12,Diesel,89,R31
0,0.02,4,2,26,95,B2,Diesel,155,R31
0,0.12,4,1,38,57,B2,Diesel,20,R94
0,0.08,10,2,45,50,B12,Regular,4982,R23
0,0.08,9,12,29,58,B5,Regular,1323,R82
1,1.0,7,8,55,50,B1,Diesel,107,R93
0,0.01,6,9,32,100,B1,Diesel,2740,R22
0,0.88,7,1,39,50,B1,Diesel,27000,R11
0,1.0,6,3,46,50,B6,Diesel,319,R24
0,0.7,6,17,59,50,B1,Regular,881,R54
1,0.95,6,1,52,50,B1,Regular,107,R91
0,0.08,5,14,34,64,B2,Diesel,916,R31
0,0.75,11,18,35,57,B11,Regular,3859,R82
0,0.07,8,8,27,95,B12,Regular,1380,R11
0,0.74,5,6,33,60,B3,Diesel,957,R52
0,1.0,4,2,52,50,B1,Regular,212,R93
0,0.87,5,10,57,50,B1,Regular,162,R93
0,0.13,7,1,36,50,B3,Diesel,3744,R93
0,0.52,6,16,46,90,B1,Diesel,5460,R11
0,0.3,7,14,66,50,B1,Regular,139,R24
0,1.0,6,11,61,50,B1,Diesel,7,R24
1,1.0,7,2,74,62,B5,Regular,405,R24
0,0.3,5,12,28,80,B3,Diesel,188,R54
0,1.0,4,11,76,50,B2,Regular,86,R24
0,0.09,4,16,46,50,B1,Regular,2694,R54
1,0.0081967213114754,6,3,22,85,B3,Regular,824,R91
0,0.08,6,14,39,60,B1,Diesel,171,R91
0,1.0,6,3,26,57,B1,Diesel,58,R53
0,1.0,9,2,34,72,B2,Regular,6729,R11
0,0.33,8,2,42,50,B12,Diesel,2949,R31
0,0.09,4,0,21,100,B12,Regular,1867,R11
0,0.02,15,1,40,56,B12,Regular,778,R22
1,1.0,5,4,42,56,B5,Regular,613,R93
0,1.0,6,19,44,50,B1,Regular,198,R82
0,0.2,4,1,48,65,B12,Diesel,3301,R73
0,0.24,10,6,49,50,B2,Regular,27000,R11
0,1.0,11,7,49,50,B1,Regular,1385,R53
0,0.44,11,32,41,76,B1,Diesel,510,R91
0,1.0,5,1,47,91,B2,Diesel,44,R24
0,1.0,9,5,55,50,B12,Diesel,13,R24
2,0.5,5,10,54,50,B2,Diesel,97,R93
0,0.49,8,1,41,50,B2,Diesel,27,R24
0,0.11,5,10,65,50,B5,Diesel,754,R24
0,1.0,6,4,39,55,B2,Regular,120,R82
0,0.28,7,2,44,50,B4,Diesel,97,R82
0,1.0,4,12,48,50,B2,Regular,41,R24
0,1.0,5,12,52,50,B3,Diesel,355,R53
0,1.0,5,11,59,62,B4,Diesel,57,R72
0,1.0,5,18,48,50,B1,Regular,1054,R24
0,0.95,6,4,40,50,B12,Regular,3541,R52
0,1.0,7,2,34,50,B2,Diesel,41,R24
0,0.13,11,18,59,50,B10,Diesel,11,R24
0,0.87,4,4,43,50,B12,Regular,21,R24
0,1.0,7,3,45,50,B1,Diesel,2715,R24
0,0.45,7,14,42,80,B2,Diesel,12,R24
0,0.63,7,2,32,51,B12,Diesel,1370,R73
0,0.28,6,14,24,90,B1,Diesel,636,R31
0,0.16,5,13,47,50,B4,Regular,138,R82
0,0.7,9,3,81,50,B12,Regular,476,R93
0,0.45,7,1,50,50,B12,Diesel,918,R11
0,0.34,4,8,47,50,B6,Regular,1072,R42
0,0.73,4,16,46,50,B1,Regular,2694,R54
0,0.07,12,0,49,50,B11,Diesel,306,R82
0,1.0,5,7,46,50,B2,Regular,56,R52
0,0.13,5,10,62,80,B2,Regular,5449,R82
0,0.44,7,6,26,76,B1,Diesel,118,R53
0,0.07,5,9,57,62,B2,Diesel,30,R24
0,0.00273224,4,14,48,50,B6,Regular,131,R24
0,1.0,7,7,58,50,B10,Diesel,9,R24
0,0.77,4,0,26,64,B1,Regular,342,R53
0,0.67,6,4,58,50,B12,Regular,1462,R11
0,0.64,5,4,41,51,B6,Regular,72,R24
0,1.0,5,14,34,61,B2,Regular,528,R24
0,0.57,4,2,54,50,B12,Regular,135,R26
0,0.54,6,9,51,50,B3,Diesel,1601,R41
0,0.17,9,7,34,50,B1,Regular,983,R52
0,0.29,10,9,34,57,B5,Diesel,1489,R52
0,0.21,10,2,64,50,B12,Regular,54,R52
0,1.0,5,3,32,54,B1,Diesel,2575,R52
0,0.35,9,8,38,60,B13,Regular,4087,R53
0,0.11,6,4,27,57,B2,Diesel,94,R31
0,0.98,7,3,47,73,B12,Regular,150,R82
0,0.47,10,2,50,52,B12,Regular,27000,R11
2,1.0,7,6,74,50,B1,Diesel,58,R53
0,0.84,7,0,54,50,B3,Regular,4762,R93
0,0.32,8,11,26,72,B1,Regular,34,R24
0,0.51,6,14,65,50,B2,Regular,412,R73
0,0.74,6,18,46,100,B1,Regular,161,R31
0,0.0027397260273972,5,10,50,50,B2,Regular,69,R24
0,0.07,4,0,35,64,B12,Diesel,2767,R52
0,0.5,12,2,53,50,B12,Diesel,15725,R11
0,0.08,6,2,28,81,B1,Regular,4348,R72
0,0.19,4,9,39,50,B2,Regular,904,R82
0,0.21,8,4,54,100,B12,Diesel,1370,R73
0,0.2,8,4,64,50,B12,Diesel,27000,R11
0,0.54,7,3,74,50,B12,Regular,3430,R93
0,0.03,7,1,36,50,B1,Regular,3301,R73
0,0.82,4,16,32,90,B2,Regular,741,R24
0,0.46,7,1,59,50,B12,Regular,9307,R82
0,0.33,4,19,68,50,B2,Regular,1671,R31
0,0.52,10,7,23,72,B12,Regular,10961,R11
0,1.0,6,13,44,59,B3,Diesel,97,R53
0,0.66,5,14,27,85,B4,Regular,904,R82
0,0.1,5,9,25,68,B5,Diesel,13,R24
1,0.14,7,0,58,50,B12,Diesel,200,R31
0,1.0,7,11,34,50,B3,Regular,359,R53
0,0.88,6,6,25,72,B3,Diesel,451,R52
0,0.42,8,6,32,64,B2,Regular,817,R31
0,0.36,7,0,31,60,B12,Diesel,745,R31
0,0.85,6,14,34,90,B1,Diesel,1054,R24
0,0.98,5,15,22,90,B2,Diesel,46,R24
0,1.0,6,17,64,50,B2,Diesel,83,R41
0,0.06,4,1,53,50,B12,Regular,1541,R91
0,1.0,5,3,69,64,B12,Diesel,10,R73
0,1.0,6,12,50,50,B2,Regular,10,R24
0,1.0,5,9,45,50,B1,Diesel,169,R82
0,0.12,5,3,70,50,B12,Diesel,75,R31
0,0.17,7,1,39,50,B1,Diesel,3628,R82
0,0.15,8,0,71,50,B12,Regular,121,R91
0,0.49,11,5,55,50,B1,Regular,301,R93
0,0.32,10,1,30,67,B12,Diesel,56,R11
0,0.91,6,9,38,57,B1,Diesel,6465,R11
0,1.0,5,2,47,54,B2,Diesel,4059,R23
0,0.18,8,1,31,60,B12,Diesel,27000,R11
0,1.0,6,6,33,50,B3,Diesel,1579,R53
0,0.88,6,13,54,60,B4,Regular,3688,R82
0,0.28,8,2,57,50,B12,Diesel,358,R73
0,0.05,7,7,22,90,B2,Diesel,3386,R53
0,0.08,5,5,49,56,B3,Diesel,1146,R23
0,0.61,4,1,54,50,B12,Regular,975,R31
0,0.28,6,9,26,90,B5,Regular,609,R93
0,0.28,5,13,33,95,B3,Regular,208,R82
0,0.5,6,12,51,72,B1,Diesel,119,R72
0,0.28,4,10,48,50,B1,Regular,170,R24
0,0.75,6,9,32,58,B2,Diesel,77,R91
0,1.0,6,4,27,57,B1,Diesel,81,R24
0,0.74,6,13,33,95,B2,Regular,598,R25
0,0.12,8,3,30,76,B12,Diesel,15703,R11
0,0.51,5,2,61,62,B12,Regular,657,R93
0,1.0,5,2,64,50,B5,Regular,65,R52
0,0.08,8,11,45,50,B1,Regular,315,R91
1,0.78,4,7,29,90,B5,Regular,62,R41
0,1.0,5,8,77,50,B1,Regular,1192,R53
0,1.0,5,5,36,51,B3,Diesel,32,R53
0,0.02,10,4,47,50,B12,Regular,319,R24
0,0.08,7,3,42,72,B13,Diesel,38,R26
0,0.1,5,11,30,64,B14,Diesel,36,R24
0,0.28,7,0,29,90,B12,Diesel,51,R93
0,0.03,6,1,52,50,B3,Diesel,645,R94
0,0.24,10,4,46,50,B12,Regular,2790,R11
0,0.76,8,11,58,50,B6,Diesel,581,R82
0,0.33,6,1,63,50,B2,Diesel,2733,R93
0,1.0,9,13,60,50,B13,Diesel,9,R24
0,0.06,5,4,30,100,B12,Diesel,97,R24
1,0.75,13,6,40,50,B11,Regular,125,R53
0,0.28,4,10,39,50,B2,Diesel,2805,R11
0,0.09,8,2,39,50,B3,Diesel,776,R41
0,0.75,6,11,34,50,B1,Diesel,29,R24
0,1.0,5,6,42,63,B5,Diesel,831,R54
0,0.03,4,0,44,50,B1,Diesel,143,R24
0,0.5,5,11,28,60,B3,Diesel,243,R82
0,0.06,4,0,42,50,B12,Regular,152,R73
0,1.0,7,7,68,50,B4,Regular,59,R24
0,1.0,5,5,56,50,B2,Regular,55,R26
0,0.25,7,0,43,50,B3,Diesel,149,R24
0,0.72,7,2,44,64,B3,Regular,8455,R82
0,0.09,4,2,53,50,B1,Regular,43,R24
0,0.53,6,5,26,95,B12,Diesel,26,R26
0,1.0,7,7,89,50,B3,Regular,8455,R82
0,0.59,7,1,53,50,B1,Regular,29,R24
0,0.08,4,8,34,68,B4,Diesel,24,R11
0,0.54,7,11,19,100,B2,Regular,52,R24
0,0.69,5,6,41,62,B1,Regular,50,R53
0,0.76,7,6,37,50,B1,Diesel,120,R11
0,0.92,4,7,60,50,B1,Regular,93,R91
0,0.12,6,3,53,50,B12,Diesel,84,R74
1,0.75,5,9,30,100,B1,Diesel,132,R53
0,0.73,6,1,29,80,B2,Diesel,5821,R11
0,0.56,5,12,21,100,B4,Diesel,24,R24
0,0.25,8,0,51,50,B12,Diesel,209,R93
0,0.8,7,0,73,50,B10,Regular,175,R53
0,1.0,6,1,56,50,B2,Diesel,106,R24
0,1.0,6,9,73,50,B13,Regular,883,R93
0,0.66,6,10,41,50,B4,Regular,173,R54
0,1.0,5,3,66,50,B1,Diesel,29,R24
0,1.0,4,15,73,50,B1,Regular,439,R82
0,0.03,4,4,22,100,B1,Regular,2733,R93
0,0.11,7,8,32,50,B6,Regular,38,R24
0,0.32,6,14,19,95,B2,Diesel,51,R24
0,1.0,5,2,47,50,B4,Regular,451,R52
0,0.3,4,11,22,100,B2,Regular,4116,R24
0,1.0,4,7,26,68,B4,Regular,44,R24
0,0.07,4,11,25,72,B2,Regular,179,R11
1,0.68,8,13,41,100,B12,Regular,4646,R82
0,0.86,7,0,71,50,B11,Diesel,89,R73
0,1.0,6,3,52,76,B2,Diesel,4128,R52
0,0.34,5,7,31,68,B2,Regular,27000,R11
0,0.03,7,0,55,50,B12,Diesel,277,R72
0,1.0,4,15,33,80,B1,Diesel,280,R72
1,1.0,6,9,57,95,B1,Diesel,3657,R82
0,1.0,6,12,63,50,B2,Regular,473,R53
0,0.11,5,3,29,64,B1,Diesel,5539,R11
0,1.0,5,11,44,51,B1,Regular,154,R91
0,0.03,6,4,27,72,B6,Diesel,270,R54
0,0.91,5,5,44,50,B5,Diesel,182,R24
0,0.84,4,11,36,76,B2,Diesel,14,R24
0,0.46,5,11,53,51,B3,Diesel,480,R52
0,0.03,7,1,41,76,B12,Diesel,126,R91
0,0.15,7,0,47,50,B12,Diesel,84,R41
0,0.58,6,2,72,50,B12,Diesel,213,R82
0,0.28,6,2,51,50,B5,Diesel,2163,R52
0,0.07,5,11,29,72,B1,Diesel,135,R93
0,0.03,7,12,87,56,B2,Regular,27000,R11
0,0.26,6,9,46,50,B1,Regular,8549,R82
0,1.0,4,14,53,50,B1,Diesel,208,R82
0,0.94,7,13,47,50,B2,Diesel,20,R24
0,0.42,7,1,30,54,B12,Regular,2311,R11
0,0.66,9,16,29,57,B3,Regular,3744,R93
0,1.0,4,14,76,50,B2,Regular,163,R24
0,0.6,10,1,70,60,B12,Regular,42,R73
0,0.08,7,6,44,85,B1,Regular,3744,R93
0,0.4,7,3,44,50,B11,Regular,1329,R11
0,0.21,15,3,68,50,B12,Regular,3301,R73
1,0.12,10,8,27,76,B1,Regular,3430,R82
0,0.05,7,0,47,54,B12,Diesel,194,R11
0,1.0,8,7,52,50,B1,Diesel,1385,R53
0,1.0,4,14,62,50,B1,Regular,17,R72
0,0.08,6,6,48,50,B1,Diesel,12650,R11
0,0.5,6,8,30,80,B6,Diesel,102,R93
0,0.02,5,4,28,132,B2,Diesel,1767,R31
0,1.0,10,14,53,50,B12,Diesel,13,R24
0,1.0,6,8,57,54,B1,Diesel,636,R31
0,0.09,4,0,53,50,B12,Regular,108,R11
0,0.83,4,16,43,50,B2,Regular,831,R54
0,0.13,7,7,49,90,B1,Diesel,1329,R11
0,1.0,8,9,54,50,B1,Diesel,83,R24
0,0.03,10,2,53,50,B12,Diesel,27000,R11
0,0.63,10,2,70,50,B12,Regular,6681,R11
0,1.0,4,11,40,61,B2,Regular,313,R93
0,1.0,6,20,38,50,B4,Regular,356,R93
0,1.0,5,7,54,72,B3,Diesel,182,R24
0,0.09,4,0,30,60,B12,Regular,148,R73
0,0.5,14,12,51,50,B11,Regular,315,R91
0,0.85,6,8,44,50,B1,Diesel,3368,R24
0,0.08,7,10,31,90,B1,Diesel,40,R26
0,0.75,11,0,57,50,B12,Diesel,721,R93
0,0.5,11,0,42,50,B12,Diesel,610,R91
0,0.03,5,0,27,69,B3,Regular,3963,R91
0,0.19,8,0,44,50,B12,Diesel,110,R54
0,0.55,11,2,36,50,B12,Diesel,107,R82
0,0.28,5,1,38,60,B12,Regular,37,R11
0,0.6,5,5,46,50,B1,Regular,218,R52
0,0.87,6,11,65,53,B2,Diesel,22,R74
0,0.29,10,15,54,50,B12,Diesel,7306,R11
0,1.0,5,2,71,50,B1,Diesel,634,R53
0,1.0,7,12,52,50,B1,Regular,26,R24
1,0.24,4,5,75,50,B2,Regular,221,R91
0,0.05,7,0,39,50,B10,Diesel,108,R52
0,1.0,7,8,59,57,B1,Regular,6736,R11
0,0.77,5,9,64,50,B13,Diesel,3744,R93
0,0.31,9,10,41,85,B1,Regular,9215,R11
0,0.09,6,11,56,50,B1,Diesel,1704,R82
0,0.15,11,1,53,68,B12,Diesel,979,R42
0,1.0,7,1,23,50,B2,Regular,16,R24
0,1.0,7,9,65,50,B2,Diesel,23,R24
0,0.11,5,4,36,80,B3,Diesel,1658,R22
0,0.01,6,10,23,85,B1,Diesel,11,R24
0,0.08,4,2,28,80,B1,Regular,1962,R82
0,0.26,5,7,34,64,B3,Diesel,138,R24
0,0.8,6,2,50,50,B12,Regular,800,R72
0,0.08,4,12,43,50,B1,Regular,50,R23
0,1.0,6,3,21,80,B3,Regular,25,R72
0,1.0,5,1,49,50,B2,Regular,61,R72
0,0.23,13,10,26,85,B11,Regular,741,R24
0,0.84,5,14,49,50,B2,Regular,41,R26
0,0.49,8,12,24,100,B12,Regular,2120,R73
0,1.0,10,6,49,50,B12,Diesel,3317,R93
0,0.08,8,9,29,85,B5,Regular,3866,R24
0,0.75,5,3,65,50,B2,Regular,214,R24
0,0.96,6,10,31,85,B1,Diesel,7259,R31
0,1.0,8,10,59,50,B10,Diesel,722,R11
0,0.87,9,2,54,50,B12,Regular,1314,R24
0,0.08,6,12,29,95,B2,Diesel,1974,R54
0,0.54,4,3,52,50,B12,Regular,7,R82
0,0.7,4,2,50,50,B12,Diesel,388,R93
0,0.37,7,1,35,54,B12,Diesel,533,R93
0,0.23,6,16,28,64,B1,Regular,3457,R82
0,0.93,7,6,44,50,B4,Diesel,235,R52
0,1.0,5,14,24,85,B2,Regular,14,R24
0,1.0,8,3,52,77,B10,Diesel,5449,R82
0,0.08,6,1,55,50,B12,Diesel,213,R73
0,0.48,6,4,28,100,B4,Diesel,1054,R24
0,0.74,6,9,38,57,B2,Diesel,132,R94
0,1.0,4,13,46,50,B14,Regular,1193,R24
0,0.0027322404371584,4,10,28,76,B2,Regular,153,R54
0,0.08,4,14,38,60,B4,Diesel,1326,R93
0,0.78,4,8,41,50,B2,Regular,4116,R24
0,0.49,4,7,80,50,B1,Regular,3857,R72
0,1.0,9,13,53,50,B1,Regular,105,R24
0,0.66,6,10,27,68,B1,Diesel,155,R24
0,0.07,6,4,35,85,B1,Diesel,73,R11
0,1.0,4,9,67,50,B1,Regular,189,R82
0,0.75,4,7,64,50,B2,Regular,196,R25
0,1.0,4,23,38,50,B5,Regular,1457,R52
0,0.92,7,2,39,50,B4,Diesel,13,R73
0,1.0,5,15,72,50,B1,Regular,41,R24
0,0.49,6,8,33,72,B3,Diesel,298,R24
0,0.08,4,1,43,50,B2,Regular,1313,R24
0,0.33,4,6,84,50,B12,Regular,107,R93
0,1.0,7,13,44,50,B2,Diesel,124,R52
0,0.29,6,1,56,57,B11,Regular,103,R25
0,1.0,7,6,74,50,B6,Regular,6,R24
0,0.74,4,13,54,56,B1,Regular,1165,R53
0,0.99,4,9,53,50,B2,Regular,105,R24
0,0.9,5,11,52,50,B2,Diesel,149,R52
1,1.0,9,5,60,50,B2,Regular,1313,R24
1,0.5,5,0,36,50,B12,Regular,3274,R11
0,1.0,4,2,63,50,B3,Diesel,64,R52
0,0.67,10,1,50,55,B12,Regular,7634,R11
0,1.0,7,17,55,50,B1,Diesel,98,R53
0,0.74,7,2,58,50,B12,Diesel,721,R93
0,0.07,5,2,34,50,B1,Diesel,252,R24
0,0.49,4,9,50,50,B6,Regular,4253,R72
0,0.28,6,5,25,118,B2,Diesel,578,R82
0,0.49,5,6,32,80,B1,Regular,29,R91
0,0.4,11,3,62,50,B12,Diesel,14,R91
0,0.25,6,2,68,50,B13,Regular,307,R91
0,0.48,12,5,37,50,B10,Diesel,152,R53
0,0.24,6,15,20,95,B1,Regular,167,R52
0,1.0,4,10,37,57,B2,Regular,2216,R93
0,0.33,4,16,49,50,B14,Regular,214,R26
0,0.21,4,2,55,50,B12,Regular,32,R93
0,0.36,5,7,29,85,B2,Diesel,2575,R52
0,1.0,4,9,28,68,B4,Regular,18,R24
0,0.13,7,5,45,57,B1,Diesel,3317,R93
0,1.0,7,8,39,50,B13,Regular,115,R52
0,0.00273224,11,3,35,64,B11,Diesel,76,R26
0,1.0,10,14,55,50,B12,Diesel,30,R24
0,0.23,6,7,53,50,B2,Diesel,1704,R82
0,1.0,6,4,38,50,B2,Diesel,478,R41
0,0.53,10,1,47,50,B12,Regular,583,R93
0,0.71,6,1,47,50,B12,Diesel,9307,R82
0,0.21,4,15,38,95,B2,Regular,2715,R24
0,0.74,8,8,49,50,B12,Regular,256,R82
0,0.55,6,14,78,50,B1,Diesel,4116,R24
0,1.0,5,11,25,80,B4,Regular,675,R91
0,0.12,12,2,44,50,B12,Diesel,796,R11
0,0.14,5,13,56,50,B2,Diesel,46,R11
0,0.4,9,12,41,50,B12,Regular,831,R54
0,0.32,6,9,43,50,B2,Diesel,130,R53
0,0.39,4,13,46,54,B2,Diesel,219,R93
0,0.45,5,9,59,50,B4,Diesel,16,R24
0,0.75,6,5,51,50,B3,Regular,3317,R93
0,0.51,6,2,27,100,B6,Regular,4762,R93
0,0.5,11,1,41,50,B13,Regular,1062,R83
1,0.58,5,9,26,72,B3,Diesel,50,R53
1,0.19,5,2,75,70,B12,Regular,3946,R82
0,0.08,4,12,48,95,B4,Diesel,644,R53
0,0.85,6,3,55,50,B2,Diesel,563,R52
0,0.87,6,3,59,50,B1,Diesel,296,R41
0,0.2,10,15,53,50,B12,Diesel,54,R31
0,0.39,8,2,47,50,B3,Regular,473,R53
0,0.42,10,15,35,50,B4,Regular,626,R93
0,1.0,4,1,51,50,B4,Regular,229,R53
0,1.0,6,5,28,57,B5,Regular,45,R24
0,0.78,10,17,51,50,B1,Regular,97,R53
0,0.41,6,2,64,62,B5,Diesel,1313,R24
0,0.31,4,11,56,50,B1,Regular,1250,R93
0,0.49,6,1,58,50,B1,Diesel,64,R53
0,0.13,7,0,32,76,B4,Diesel,142,R53
0,0.36,6,0,48,50,B12,Regular,29,R73
0,1.0,7,8,63,50,B12,Regular,600,R82
0,0.49,7,5,27,72,B2,Regular,39,R26
0,0.95,6,5,50,51,B5,Diesel,5460,R11
0,0.42,4,2,60,50,B12,Diesel,2375,R11
0,0.3,9,12,47,50,B1,Diesel,126,R82
0,0.08,6,14,72,50,B2,Diesel,4128,R52
0,1.0,4,12,39,50,B3,Diesel,747,R53
0,0.07,4,0,71,50,B12,Regular,51,R54
0,0.1,5,16,29,61,B2,Diesel,44,R24
0,1.0,4,20,72,50,B1,Regular,102,R24
0,0.08,5,5,23,95,B1,Regular,3963,R91
0,0.25,4,16,19,100,B1,Regular,1445,R72
0,0.99,6,15,28,60,B1,Regular,3317,R93
0,1.0,4,3,66,50,B1,Regular,283,R25
0,0.11,5,1,39,57,B14,Regular,3317,R93
0,0.9,8,5,44,50,B12,Regular,158,R31
0,0.46,7,8,37,50,B11,Diesel,105,R24
0,0.71,5,5,29,68,B1,Diesel,1273,R41
0,0.25,8,3,70,50,B2,Diesel,91,R24
0,0.18,10,8,35,68,B3,Diesel,5460,R11
1,0.58,7,12,48,50,B3,Regular,295,R24
0,0.96,6,15,28,85,B14,Regular,3301,R73
0,1.0,7,7,52,50,B1,Regular,81,R24
0,0.91,6,15,42,50,B1,Diesel,48,R24
0,0.69,6,6,33,72,B5,Diesel,57,R24
0,0.12,6,0,73,50,B1,Diesel,105,R24
0,1.0,6,10,25,64,B2,Diesel,19,R24
0,0.61,5,1,41,106,B12,Regular,3233,R82
0,1.0,6,10,58,50,B6,Diesel,930,R22
0,0.08,9,13,29,85,B1,Regular,149,R24
0,0.03,4,5,61,50,B12,Regular,543,R91
0,0.4,5,1,54,50,B2,Diesel,1284,R25
0,0.78,11,12,48,50,B2,Regular,1326,R93
0,0.13,5,18,43,50,B1,Regular,105,R24
0,0.16,6,2,20,100,B3,Regular,215,R93
0,1.0,5,17,80,50,B2,Regular,17,R82
0,0.49,6,15,40,67,B2,Regular,910,R31
1,1.0,5,3,29,72,B3,Diesel,405,R24
0,1.0,7,7,55,50,B2,Regular,1323,R82
0,0.0027397260273972,6,7,44,54,B1,Diesel,156,R31
0,0.25,5,9,20,100,B3,Diesel,120,R91
0,1.0,6,13,52,50,B2,Diesel,25,R25
0,1.0,7,20,35,50,B4,Regular,46,R53
0,0.21,5,0,82,50,B4,Regular,8549,R82
0,0.74,7,11,67,50,B11,Diesel,210,R53
0,0.16,9,3,52,50,B2,Regular,27000,R11
0,0.16,7,12,36,50,B1,Regular,13,R24
0,0.78,8,2,45,50,B12,Diesel,1185,R11
0,0.04,7,2,54,50,B5,Regular,252,R24
0,1.0,6,5,37,68,B2,Diesel,879,R31
0,0.34,7,11,34,50,B5,Regular,1054,R24
1,0.79,4,1,46,68,B3,Diesel,451,R52
0,1.0,12,3,69,50,B10,Diesel,125,R24
0,0.66,7,10,32,85,B2,Regular,3021,R53
0,1.0,4,15,80,50,B6,Regular,14,R24
0,0.52,9,10,46,50,B1,Regular,4128,R52
0,1.0,6,4,44,71,B1,Diesel,99,R82
0,0.49,11,5,34,64,B5,Regular,247,R53
0,1.0,4,10,43,50,B6,Regular,67,R11
